PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20201001;28AW;00;KBS Hof ter Weide;3543BT;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;916,818040435459;644
20201001;28BA;00;Steigereiland;1086WB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;1080,08035714286;560
20201001;28BC;00;Waterrijk;3543BT;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;867,50773993808;326
20201001;28BF;00;SKS;3453RA;DE MEERN;344;Utrecht;Utrecht;Bo;Hindoeistisch;30709;4659,1884057971;69
20201001;28BG;00;RK BS De Elstar;6661TW;ELST GLD;1734;Overbetuwe;Gelderland;Bo;Rooms-Katholiek;41530;404,73417721519;474
20201001;28BH;00;IKC Binnenstebuiten;6852RM;HUISSEN;1705;Lingewaard;Gelderland;Bo;Rooms-Katholiek;41530;258,232876712329;511
20201001;28BJ;00;Het Vianova;2408ST;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;Bo;Rooms-Katholiek;28601;727,814645308924;437
20201001;28BL;00;Al-Ihsaan;8224CM;LELYSTAD;995;Lelystad;Flevoland;Bo;Islamitisch;40077;1394,03703703704;162
20201001;28BP;00;obs De Schatkamer;8043VL;ZWOLLE;193;Zwolle;Overijssel;Bo;Openbaar;42623;1060,44370860927;302
20201001;28BZ;00;abbs Elzenhagen;1022KB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Algemeen bijzonder;41857;1259,23115577889;398
20201001;28CD;00;Basisschool Klinkers;5036BL;TILBURG;855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;48101;898,36338028169;356
20201001;28CE;00;De Gouden Griffel;2652HJ;BERKEL EN RODENRIJS;1621;Lansingerland;Zuid-Holland;Bo;Rooms-Katholiek;40928;748,183673469388;588
20201001;28CF;00;De Zonnepoort;6661TW;ELST GLD;1734;Overbetuwe;Gelderland;Bo;Openbaar;41530;392,378600823045;243
20201001;28CG;00;Sebaschool;4051KA;OCHTEN;1740;Neder-Betuwe;Gelderland;Bo;Reformatorisch;24715;1827,74083769634;382
20201001;28CH;00;De Bataaf;4007HD;TIEL;281;Tiel;Gelderland;Bo;Rooms-Katholiek;41148;230,742424242424;198
20201001;28CK;00;CBS Prinses Maxima;2652HJ;BERKEL EN RODENRIJS;1621;Lansingerland;Zuid-Holland;Bo;Protestants-Christelijk;41487;827,316498316498;297
20201001;28CL;00;KDBS Het Tangram;3059RD;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;793,03027027027;925
20201001;28CY;00;de Vonder;7623AX;BORNE;147;Borne;Overijssel;Bo;Rooms-Katholiek;27910;189,45871559633;545
20201001;28CZ;00;OBS de Meander;2645HH;DELFGAUW;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;Openbaar;41488;481,065015479876;323
20201001;28DA;00;De Noordwijkse School;2202SP;NOORDWIJK ZH;575;Noordwijk;Zuid-Holland;Bo;Algemeen bijzonder;41596;2709,67281105991;218
20201001;28DC;00;Oranjerie;2721GG;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;Protestants-Christelijk;40377;918,853889943074;527
20201001;28DD;00;NoordRijk;1036LD;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;1239,47764705882;426
20201001;29RV;00;Het Podium;1087MJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Algemeen bijzonder;41857;411,910144927536;345
20201001;29TM;00;Eben-Haezer;7326KP;APELDOORN;200;Apeldoorn;Gelderland;Bo;Reformatorisch;45722;3402,54716981132;265
20201001;29TN;00;Los Hoes;7483CT;HAAKSBERGEN;158;Haaksbergen;Overijssel;Bo;Rooms-Katholiek;25351;1562,29682997118;347
20201001;29TZ;00;'t Zand;3544DB;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;652,419718309859;355
20201001;29UA;00;Laterna Magica;1087LG;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;743,673024523161;736
20201001;29UB;00;De Droomspiegel;1363LA;ALMERE;34;Almere;Flevoland;Bo;Rooms-Katholiek;40950;1367,13232104121;461
20201001;29UC;00;Mozaiek;5346RT;OSS;828;Oss;Noord-Brabant;Bo;Islamitisch;31076;2519,43225806452;156
20201001;29UG;00;Ababil;3118RR;SCHIEDAM;606;Schiedam;Zuid-Holland;Bo;Islamitisch;31080;2649,95580110497;546
20201001;29UL;00;De Sprankel;8043BA;ZWOLLE;193;Zwolle;Overijssel;Bo;Gereformeerd vrijgemaakt;41632;539,161165048544;515
20201001;29UM;00;Het Stroomdal;8266KL;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;243,192946058091;482
20201001;29XB;00;Speelleercentr De Wijde Wereld;5406DK;UDEN;856;Uden;Noord-Brabant;Bo;Rooms-Katholiek;32177;1873,21612903226;310
20201001;29XC;00;De Kleine Wereld;1363DC;ALMERE;34;Almere;Flevoland;Bo;Samenwerking PC, RK;40114;1005,90476190476;106
20201001;29XE;00;Atlantis;3825WC;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Openbaar;41514;526,4437596302;649
20201001;29XF;00;De Archipel;1087HN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;701,431034482759;290
20201001;29XG;00;Het JongLeren;6846XA;ARNHEM;202;Arnhem;Gelderland;Bo;Openbaar;41645;1858,89938398357;504
20201001;29XH;00;Panta Rhei;3894BA;ZEEWOLDE;50;Zeewolde;Flevoland;Bo;Openbaar;41813;1626,60070671378;284
20201001;29XJ;00;Gazelle;6846XA;ARNHEM;202;Arnhem;Gelderland;Bo;Rooms-Katholiek;40812;497,530266343826;413
20201001;29XL;00;Roald Dahl School;1689XD;ZWAAG;405;Hoorn;Noord-Holland;Bo;Interconfessioneel;31657;312,866504854369;412
20201001;29XN;00;De Driesprong;9403PA;ASSEN;106;Assen;Drenthe;Bo;Gereformeerd vrijgemaakt;42607;1321,5154185022;227
20201001;29XP;00;De Keizerskroon;2643MC;PIJNACKER;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;Rooms-Katholiek;75531;605,673114119923;518
20201001;29XR;00;Kon-Tiki;3825WC;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Protestants-Christelijk;30010;521,732265446224;437
20201001;29XV;00;Confetti;6846XA;ARNHEM;202;Arnhem;Gelderland;Bo;Interconfessioneel;41645;518,481182795699;372
20201001;29XW;00;DOK12;3825KL;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Rooms-Katholiek;71488;1176,02051282051;195
20201001;29XY;00;Ebs Eden;3314NX;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Evangelisch;30582;2357,26424870466;193
20201001;29XZ;00;De Ontdekkingsreis;3972XL;DRIEBERGEN-RIJSENBURG;1581;Utrechtse Heuvelrug;Utrecht;Bo;Openbaar;41496;3136,49450549451;91
20201001;29YC;00;Wereldwijs;3083MA;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Algemeen bijzonder;41256;2259,671875;128
20201001;29YD;00;Blink;4105BA;CULEMBORG;216;Culemborg;Gelderland;Bo;Algemeen bijzonder;77975;2645,49295774648;71
20201001;29YF;00;Brede School Het Dok;2342BT;OEGSTGEEST;579;Oegstgeest;Zuid-Holland;Bo;Algemeen bijzonder;41447;900,891304347826;368
20201001;29YJ;00;De School;2041BM;ZANDVOORT;473;Zandvoort;Noord-Holland;Bo;Algemeen bijzonder;20281;3640,94318181818;88
20201001;30AF;00;CB Het Talent;7814VH;EMMEN;114;Emmen;Drenthe;Bo;Interconfessioneel;41551;4127,14285714286;91
20201001;30AG;00;Delftlanden;7814VH;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;4011,51724137931;88
20201001;30AH;00; De Oceaan;1567HD;ASSENDELFT;479;Zaanstad;Noord-Holland;Bo;Interconfessioneel;41251;149,121875;320
20201001;30AJ;00;Columbusschool;1363LA;ALMERE;34;Almere;Flevoland;Bo;Openbaar;42535;1192,73142857143;700
20201001;30AK;00;Obs De Flint;7415JM;DEVENTER;150;Deventer;Overijssel;Bo;Openbaar;41862;425,763076923077;325
20201001;30AL;00;Montessorischool Venray;5803CN;VENRAY;984;Venray;Limburg;Bo;Algemeen bijzonder;41167;2389,43949044586;157
20201001;30AR;00;PCBO De Diamant Rooster;7324BD;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;1081,25242718447;309
20201001;30AZ;00;Mondomijn;5706WB;HELMOND;794;Helmond;Noord-Brabant;Bo;Rooms-Katholiek;30240;2904,84130982368;398
20201001;30BA;00;De Hoven;5245AH;ROSMALEN;796;'s-Hertogenbosch;Noord-Brabant;Bo;Algemeen bijzonder;41672;679,437894736842;475
20201001;30BB;00;De Poseidon;1087HN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;1894,55648535565;478
20201001;30EF;00;Stg. Almere Speciaal;1318ED;ALMERE;34;Almere;Flevoland;So;Algemeen bijzonder;41880;5216,45957446809;235
20201001;30EF;00;Stg. Almere Speciaal;1318ED;ALMERE;34;Almere;Flevoland;Vso;Algemeen bijzonder;41880;4263,44642857143;168
20201001;30FG;00;Overhoeks;1031HT;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;1495,28235294118;341
20201001;30FL;00;NBS Teteringen;4847EW;TETERINGEN;758;Breda;Noord-Brabant;Bo;Algemeen bijzonder;40637;732,258373205742;209
20201001;30FM;00;De Bem;6905VH;ZEVENAAR;299;Zevenaar;Gelderland;Bo;Rooms-Katholiek;77235;1412,33777777778;459
20201001;30FU;00;Het Koraal;1567MM;ASSENDELFT;479;Zaanstad;Noord-Holland;Bo;Interconfessioneel;41251;377,20294599018;611
20201001;30FV;00;de Rots;6717BP;EDE GLD;228;Ede;Gelderland;Bo;Evangelisch;41142;2262,32411067194;253
20201001;30FX;00;Kaleidoscoop;3894BA;ZEEWOLDE;50;Zeewolde;Flevoland;Bo;Interconfessioneel;42523;1363,05280528053;303
20201001;30FY;00;Obs De Delta;1567LP;ASSENDELFT;479;Zaanstad;Noord-Holland;Bo;Openbaar;41852;477,389920424403;377
20201001;30FZ;00;Meander;9746RS;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;2457,69646569647;481
20201001;30GF;00;De IJsbreker;1031HT;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;41023;1457,07128309572;491
20201001;30GJ;00;BS de Wereldburger;1069JR;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Algemeen bijzonder;41256;6112,01948051948;309
20201001;30GY;00;De Oase;3544NE;UTRECHT;344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;566,62980030722;651
20201001;30JP;00;Tamim;3907NJ;VEENENDAAL;345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;41154;651,190082644628;242
20201001;30JR;00;KBS Op De Groene Alm;3541SC;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;380,339378238342;386
20201001;30JU;00;De Vuursteen;6718MJ;EDE GLD;228;Ede;Gelderland;Bo;Protestants-Christelijk;42587;1109,37666666667;300
20201001;30JV;00;de Zonnebloem;7414EZ;DEVENTER;150;Deventer;Overijssel;Bo;Islamitisch;31076;7343,58333333333;192
20201001;30JZ;00;'t PuzzelsTuk;8334RR;TUK;1708;Steenwijkerland;Overijssel;Bo;Algemeen bijzonder;40888;168,897435897436;78
20201001;30KD;00;Casa;2641AV;PIJNACKER;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;Algemeen bijzonder;42579;2836,46687697161;320
20201001;30KE;00;EKC De Olijfboom;7413TV;DEVENTER;150;Deventer;Overijssel;Bo;Evangelisch;42580;2950,67253521127;284
20201001;30KF;00;de Fontein;7906LE;HOOGEVEEN;118;Hoogeveen;Drenthe;Bo;Evangelisch;69877;2722,59411764706;170
20201001;30KN;00;Het Kleurenorkest;1906CC;LIMMEN;383;Castricum;Noord-Holland;Bo;Algemeen bijzonder;73919;2872,34759358289;187
20201001;30PE;00;De Ruimte;1363SV;ALMERE;34;Almere;Flevoland;Bo;Protestants-Christelijk;40114;796,074441687345;403
20201001;30PF;00;Samenwerkingsschool Meeroevers;9613AE;MEERSTAD;14;Groningen;Groningen;Bo;Openbaar;69669;1389,75070028011;357
20201001;30PM;00;Zeeburgereiland;1095MD;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;1479,40727272727;275
20201001;30PW;00;De Burcht;8448RP;HEERENVEEN;74;Heerenveen;Friesland;Bo;Protestants-Christelijk;42540;805,383442265795;459
20201001;30RD;00;Aventurijn;3994MB;HOUTEN;321;Houten;Utrecht;Bo;Rooms-Katholiek;43318;1240,65609756098;410
20201001;30RE;00;Stadskwartier;7941JD;MEPPEL;119;Meppel;Drenthe;Bo;Protestants-Christelijk;50195;1630,65527950311;322
20201001;30RH;00;Cbs Aquamarijn;9746BJ;GRONINGEN;14;Groningen;Groningen;Bo;Protestants-Christelijk;69669;907,19349005425;553
20201001;30RJ;00;Prinses Amalia;3772TD;BARNEVELD;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;83579;348,668269230769;416
20201001;30RL;00;Kindercampus Zuidas;1083HP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;2359,15217391304;322
20201001;30TE;00;Loedoes;6135JK;SITTARD;1883;Sittard-Geleen;Limburg;Bo;Openbaar;83280;676,542613636364;360
20201001;30TF;00;De Burcht;3772ET;BARNEVELD;203;Barneveld;Gelderland;Bo;Reformatorisch;41884;1384,52291105121;371
20201001;30UE;00;al Yaqoet;1024CL;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Islamitisch;30883;1513,28625954198;262
20201001;30UF;00;al Jawhara;1095HW;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Islamitisch;30883;2967,68975903614;332
20201001;30UN;00;Obs Het Festival;8044PG;ZWOLLE;193;Zwolle;Overijssel;Bo;Openbaar;42623;2196,74501424501;702
20201001;30UP;00;De Amstel;1096GJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;1575,3044982699;289
20201001;30UR;00;de Verwondering;6663MH;LENT;268;Nijmegen;Gelderland;Bo;Openbaar;29810;328,326693227092;502
20201001;30UT;00;Julianaschool;3722GR;BILTHOVEN;310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;1723,25250501002;500
20201001;30UX;00;Sterrenschool;6905VH;ZEVENAAR;299;Zevenaar;Gelderland;Bo;Algemeen bijzonder;77235;1672,94392523364;127
20201001;30UY;00;De Feniks;9746BJ;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;983,154166666667;240
20201001;30UZ;00;De Ontdekking;7425GX;DEVENTER;150;Deventer;Overijssel;Bo;Algemeen bijzonder;95148;791,762264150943;265
20201001;30VA;00;De Petteflet;9718SC;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;1310,70625;323
20201001;30VB;00;De Odyssee;3581MJ;UTRECHT;344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;800,950276243094;362
20201001;30VC;00;De Akker;7552HE;HENGELO OV;164;Hengelo;Overijssel;Bo;Rooms-Katholiek;65287;653,482658959538;346
20201001;30VD;00;De Fontein Burgthof;3772TD;BARNEVELD;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;41337;157,006666666667;300
20201001;30WX;00;Buitenrijck;2286WH;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Samenwerking PC, RK;20281;282,501449275362;345
20201001;30WY;00;Al Andalous;5912PL;VENLO;983;Venlo;Limburg;Bo;Islamitisch;30725;9138,625;130
20201001;30XB;00;Al Amana;8043EA;ZWOLLE;193;Zwolle;Overijssel;Bo;Islamitisch;41820;5332,79824561404;115
20201001;30XC;00;BS De Vallei;6665AX;DRIEL;1734;Overbetuwe;Gelderland;Bo;Algemeen bijzonder;42674;8905,7299270073;141
20201001;30XD;00;De Verwondering;1141JL;MONNICKENDAM;852;Waterland;Noord-Holland;Bo;Algemeen bijzonder;40586;1878,28;100
20201001;30XM;00;Kronenburgh;2281TC;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Algemeen bijzonder;42679;3520,45390070922;282
20201001;30XT;00;'t Speel-Kwartier;3902JA;VEENENDAAL;345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;41154;790,532258064516;436
20201001;31AG;00;IKC Franciscus;8921XB;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Rooms-Katholiek;41000;915,712177121771;271
20201001;31AW;00;Rembrandt;1181XJ;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Protestants-Christelijk;40020;482,099099099099;445
20201001;31AZ;00;Universum;1341DA;ALMERE;34;Almere;Flevoland;Bo;Algemeen bijzonder;40306;1764,80048076923;416
20201001;31BJ;00;Wereldkidz Bolenstein;3601WD;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Openbaar;41496;1996,56097560976;246
20201001;31BK;00;Ouverture;7534CP;ENSCHEDE;153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;521,73544973545;210
20201001;31BR;00;School of Understanding;1183KK;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Algemeen bijzonder;42715;4386,69523809524;210
20201001;31CJ;00;Noen;3034SL;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Islamitisch;30731;1933,57020057307;351
20201001;31DE;00;Isl. Bs. Yunus Emre;2542JR;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Islamitisch;40272;1882,16447368421;304
20201001;31DF;00;Stichting De Buitenkans;8446MD;HEERENVEEN;74;Heerenveen;Friesland;Bo;Algemeen bijzonder;42728;3809,00735294118;136
20201001;31DH;00;KBS Onder De Bogen;3541DZ;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;851,967828418231;373
20201001;31DJ;00;Zeeraket;1363CG;ALMERE;34;Almere;Flevoland;Bo;Openbaar;42535;1166,28658536585;328
20201001;31DM;00;OBS de school;5993BN;MAASBREE;1894;Peel en Maas;Limburg;Bo;Openbaar;41398;406,98275862069;58
20201001;31DP;00;De Uitdaging;6515ZZ;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;29810;198,587591240876;274
20201001;31DV;00;IKC De Duinvlinder;1363BD;ALMERE;34;Almere;Flevoland;Bo;Rooms-Katholiek;40950;1739,02262443439;221
20201001;31EC;00;Al Amana;6714JT;EDE GLD;228;Ede;Gelderland;Bo;Islamitisch;41820;3866,13333333333;345
20201001;31EC;01;Elif Hoorn;1628MA;HOORN NH;405;Hoorn;Noord-Holland;Bo;Islamitisch;41820;3941,39705882353;136
20201001;31ET;00;De Lispeltuut;1822KJ;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Rooms-Katholiek;60997;413,546125461255;271
20201001;31FJ;00;'t Kleurenbos;5346RT;OSS;828;Oss;Noord-Brabant;Bo;Antroposofisch;41246;9437,98;50
20201001;31FK;00;Vrije school Castricum;1901GD;CASTRICUM;383;Castricum;Noord-Holland;Bo;Antroposofisch;41296;3634,31034482759;145
